week,sow,datetime,pos_x,pos_y,pos_z,lat_deg,lon_deg,height_m,vel_x,vel_y,vel_z,att_roll,att_pitch,att_yaw
2046,358610.0,2019-03-28 03:36:50.000000,-2408726.4770000004,4698525.053,3566134.4009999996,34.21412502047393,117.14221238826235,38.54317888896912,-0.7770000027378681,-2.414999994659443,2.562000004203794,-0.066667,1.635281,29.859767
2046,358611.0,2019-03-28 03:36:51.000000,-2408727.2410000004,4698522.660999999,3566137.0380000006,34.21415370191557,117.14223160739392,38.55393472407013,-0.8110000027656558,-2.388999994605244,2.588000004113263,-0.60201,0.581494,30.978589
2046,358612.0,2019-03-28 03:36:52.000000,-2408728.0719999988,4698520.286,3566139.5720000006,34.21418138388693,117.14225138936774,38.544562723487616,-0.8530000026449014,-2.373999994840795,2.475000004037112,-0.75134,0.230167,32.757355
2046,358613.0,2019-03-28 03:36:53.000000,-2408729.0110000023,4698517.978999999,3566141.9410000006,34.214207279326914,117.14227187762673,38.5331978648901,-1.0120000024183506,-2.2859999952827144,2.2630000036837585,-0.931921,0.373698,35.771018
2046,358614.0,2019-03-28 03:36:54.000000,-2408730.1750000003,4698515.7360000005,3566144.044,34.21423038277984,117.14229422178647,38.50424375478178,-1.3280000021234062,-2.2279999958580436,1.9870000032251622,-1.127199,0.480955,43.051016
2046,358615.0,2019-03-28 03:36:55.000000,-2408731.520000002,4698513.546999999,3566145.940999999,34.21425128839178,117.14231804646414,38.46747968439013,-1.3670000019438753,-2.180999996208243,1.8190000030855102,-1.299647,0.438129,45.105491
2046,358616.0,2019-03-28 03:36:56.000000,-2408732.8220000016,4698511.416,3566147.7849999997,34.21427163670532,117.14234116879352,38.42737473919988,-1.23200000198128,-2.092999996135285,1.854000003046339,-1.152894,0.66821,43.464276
2046,358617.0,2019-03-28 03:36:57.000000,-2408734.0610000007,4698509.359,3566149.59,34.21429150616569,117.14236331643485,38.396029779687524,-1.2180000018883095,-2.0379999963166386,1.76700000294665,-1.395606,0.957462,43.994945
2046,358618.0,2019-03-28 03:36:58.000000,-2408735.2619999996,4698507.377,3566151.295,34.214310379706085,117.14238472584981,38.34931217133999,-1.178000001742974,-1.9429999966001337,1.6310000027913647,-1.433915,1.075454,44.759429
2046,358619.0,2019-03-28 03:36:59.000000,-2408736.3630000013,4698505.523999999,3566152.9060000004,34.21432820184839,117.14240453100406,38.30694297142327,-0.9640000017077103,-1.8069999966689225,1.5980000027365602,-1.42169,1.24742,41.708212
2046,358620.0,2019-03-28 03:37:00.000000,-2408737.225,4698503.749000001,3566154.5890000006,34.21434676158132,117.14242164211406,38.272294426336884,-0.7080000018241953,-1.7329999964417093,1.7070000028558805,-1.565152,1.29134,36.041197
2046,358621.0,2019-03-28 03:37:01.000000,-2408737.996000001,4698501.860999999,3566156.459,34.21436743552012,117.14243843389667,38.2253116061911,-0.8140000022099819,-2.0599999956891937,2.068000003424244,-1.283792,1.487735,34.550183
2046,358622.0,2019-03-28 03:37:02.000000,-2408738.846,4698499.763,3566158.558000001,34.214390581187615,117.14245702816599,38.182364403270185,-0.8730000022559364,-2.1339999955995577,2.1110000035154486,-1.450815,1.127487,35.46604
2046,358623.0,2019-03-28 03:37:03.000000,-2408739.7979999995,4698497.573,3566160.7,34.21441422652638,117.1424770628621,38.13437683228403,-1.0180000024098252,-2.3109999952993854,2.2550000037294544,-1.285949,1.073725,36.063372
2046,358624.0,2019-03-28 03:37:04.000000,-2408740.834,4698495.16,3566163.067,34.21444036085087,117.14249901269002,38.0804963959381,-1.0120000026064615,-2.4609999949158303,2.4390000040485456,-1.583803,0.909316,35.41544
2046,358625.0,2019-03-28 03:37:05.000000,-2408741.8570000012,4698492.640999999,3566165.5660000006,34.21446798741386,117.14252136175497,38.017933804541826,-1.0910000027005067,-2.550999994732391,2.5270000041517284,-1.512785,0.769091,35.012628
2046,358626.0,2019-03-28 03:37:06.000000,-2408742.946000002,4698490.062999999,3566168.1080000005,34.21449604804062,117.1425446402494,37.96103430632502,-1.1790000027518057,-2.6209999946323332,2.5750000042036034,-1.664267,0.256824,36.591374
2046,358627.0,2019-03-28 03:37:07.000000,-2408744.211999999,4698487.359,3566170.6769999997,34.21452446898732,117.14257025173833,37.893373250961304,-1.316000002745397,-2.7489999946448385,2.5690000043240153,-1.48823,0.906142,38.709682
2046,358628.0,2019-03-28 03:37:08.000000,-2408745.6240000003,4698484.603,3566173.221,34.21455260049175,117.14259753052998,37.828471194021404,-1.449000002731508,-2.7649999946719372,2.556000004215234,-1.228054,0.802568,40.716052
2046,358629.0,2019-03-28 03:37:09.000000,-2408747.140000001,4698481.829,3566175.727,34.21458028939931,117.14262590273133,37.768193325959146,-1.5540000026620486,-2.808999994807431,2.491000004194743,-1.575851,0.485057,42.13368
2046,358630.0,2019-03-28 03:37:10.000000,-2408748.722000001,4698479.04,3566178.1790000005,34.214607490776515,117.14265498654247,37.69141491316259,-1.5720000026321292,-2.8069999948657967,2.4630000041713362,-1.642998,0.289769,43.016644
2046,358631.0,2019-03-28 03:37:11.000000,-2408750.319,4698476.246,3566180.6120000016,34.21463453837228,117.14268423997412,37.605934942141175,-1.58300000263427,-2.814999994861627,2.465000004176255,-1.864031,0.35625,43.058742
2046,358632.0,2019-03-28 03:37:12.000000,-2408751.9360000007,4698473.445,3566183.0409999997,34.21466154146729,117.14271372121034,37.520602375268936,-1.5940000026235868,-2.8119999948824725,2.4550000041582454,-2.035127,-0.008747,43.787774
2046,358633.0,2019-03-28 03:37:13.000000,-2408753.5999999996,4698470.64,3566185.440000001,34.21468823026566,117.1427436761263,37.43319106195122,-1.6780000025755009,-2.7999999949762753,2.41000000404346,-1.593651,0.085673,44.411666
2046,358634.0,2019-03-28 03:37:14.000000,-2408755.312,4698467.853,3566187.8140000002,34.2147145404903,117.14277400546541,37.36307883821428,-1.724000002516727,-2.8059999950909242,2.3550000040068064,-1.581997,-0.066928,45.37086
2046,358635.0,2019-03-28 03:37:15.000000,-2408757.099999999,4698465.078000001,3566190.1199999996,34.214740113898436,117.14280500931436,37.2922349255532,-1.8220000024087946,-2.7799999953014614,2.254000003847876,-1.528526,0.318085,47.054824
2046,358636.0,2019-03-28 03:37:16.000000,-2408758.9510000017,4698462.344,3566192.3460000004,34.21476476028161,117.14283641856996,37.23034754861146,-1.8380000023500214,-2.7399999954161105,2.1990000037473934,-1.441452,0.486108,47.98871
2046,358637.0,2019-03-28 03:37:17.000000,-2408760.8080000016,4698459.653999999,3566194.507000002,34.21478870974485,117.14286766795618,37.16655503306538,-1.8720000022634615,-2.649999995584957,2.1180000035234476,-1.621759,0.587472,48.860396
2046,358638.0,2019-03-28 03:37:18.000000,-2408762.6570000006,4698456.990999999,3566196.614000001,34.21481215335088,117.14289870644122,37.08925120253116,-1.8090000022474326,-2.6809999956162267,2.103000003655393,-1.882267,0.497109,48.107047
2046,358639.0,2019-03-28 03:37:19.000000,-2408764.45,4698454.326,3566198.741000001,34.2148358845708,117.14292921407873,37.000597518868744,-1.7700000022709483,-2.6559999955703657,2.1250000036449563,-1.890447,0.27759,48.004212
2046,358640.0,2019-03-28 03:37:20.000000,-2408766.249999999,4698451.692000001,3566200.8399999994,34.21485925102632,117.14295963586001,36.92165444884449,-1.8070000022463713,-2.5909999956183096,2.102000003469918,-1.669656,0.41231,48.752205
2046,358641.0,2019-03-28 03:37:21.000000,-2408768.0910000005,4698449.102,3566202.8680000002,34.214881794893714,117.1429902357487,36.85063613206148,-1.8830000021234763,-2.5819999958580304,1.9870000033699347,-1.458194,0.177755,50.744236
2046,358642.0,2019-03-28 03:37:22.000000,-2408770.0680000004,4698446.592000001,3566204.7310000006,34.21490243333895,117.14302175289234,36.797017090022564,-2.0270000019150856,-2.4589999962645153,1.7920000029596435,-1.593063,0.335756,53.972502
2046,358643.0,2019-03-28 03:37:23.000000,-2408772.0620000004,4698444.145,3566206.485,34.214921935710336,117.14305312232129,36.734882461838424,-2.0100000018563096,-2.417999996379164,1.7370000028923422,-1.551612,0.552968,54.108316
2046,358644.0,2019-03-28 03:37:24.000000,-2408774.038,4698441.727000001,3566208.2050000005,34.21494109542448,117.14308417437793,36.668181099928916,-1.963000001834939,-2.437999996420855,1.7170000029842585,-1.710063,0.347824,54.714641
2046,358645.0,2019-03-28 03:37:25.000000,-2408776.038999999,4698439.300000001,3566209.9,34.21496005154467,117.14311551241909,36.590232958085835,-2.0240000018135667,-2.4429999964625453,1.697000002929488,-1.762004,0.358388,55.089028
2046,358646.0,2019-03-28 03:37:26.000000,-2408778.0730000003,4698436.818,3566211.652999999,34.21497961181362,117.1431474414288,36.51687730010599,-2.070000001954637,-2.5699999961873865,1.829000003145061,-1.804792,0.427032,54.127864
2046,358647.0,2019-03-28 03:37:27.000000,-2408780.1999999997,4698434.153,3566213.569999999,34.215001005066384,117.14318117448943,36.436163243837655,-2.1300000021053256,-2.7189999958934683,1.9700000033915317,-1.771379,0.498837,53.227966
2046,358648.0,2019-03-28 03:37:28.000000,-2408782.3260000017,4698431.438999999,3566215.566000001,34.215023210579915,117.1432151404957,36.363438800908625,-2.0940000021662444,-2.7399999957746495,2.0270000034737765,-1.619996,0.561759,52.505122
2046,358649.0,2019-03-28 03:37:29.000000,-2408784.4410000006,4698428.714,3566217.5890000006,34.21504569242082,117.14324905475627,36.29365461319685,-2.0940000021812093,-2.7289999957454656,2.0410000034508435,-1.666521,0.497745,52.544766
2046,358650.0,2019-03-28 03:37:30.000000,-2408786.5730000013,4698425.998999998,3566219.602,34.21506801528233,117.14328308368978,36.232021974399686,-2.1070000021876245,-2.7229999957329585,2.04700000342444,-1.512975,0.535364,52.888049
2046,358651.0,2019-03-28 03:37:31.000000,-2408788.7090000007,4698423.293999999,3566221.594,34.21509012722606,117.14331710176086,36.16745117213577,-2.1240000021053382,-2.6939999958934675,1.9700000033458176,-1.445676,0.732899,52.965838
2046,358652.0,2019-03-28 03:37:32.000000,-2408790.8330000006,4698420.611,3566223.566000001,34.21511201857866,117.14335089505585,36.103298616595566,-2.1300000020818297,-2.6649999959393273,1.9480000032789504,-1.409465,0.713318,53.193445
